sha,file,type,begin,end
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkReduceRecordHandler.java,EXTRACT_MOVE,283,285
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,EXTRACT_MOVE,79,90
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,PULL_UP_SIGNATURE,92,92
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,EXTRACT_MOVE,94,101
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,MOVE_RENAME,103,112
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveReduceFunctionResultList.java,CHANGE_SIGNATURE,36,48
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkMapRecordHandler.java,RENAME,132,154
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,PULL_UP,114,116
38fc991677827a9388ef6db1ab575d6102bcc724,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkRecordHandler.java,EXTRACT_SUPER,35,121
1d0c70d2ba2903ca74513fae38be7c7566936ab8,ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/reloperators/HiveFilterRel.java,CHANGE_SIGNATURE,24,28
1d0c70d2ba2903ca74513fae38be7c7566936ab8,ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/reloperators/HiveJoinRel.java,INLINE,72,84
1d0c70d2ba2903ca74513fae38be7c7566936ab8,ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/rules/HivePushFilterPastJoinRule.java,CHANGE_SIGNATURE,54,60
9a300a96032a765a386369410a9dc47adee8db27,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,EXTRACT,908,912
7ecbd8502460b12f38466bc27f7e154019e6be8b,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkMapRecordHandler.java,RENAME,80,159
7ecbd8502460b12f38466bc27f7e154019e6be8b,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkMapRecordHandler.java,RENAME,161,192
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,159,164
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,188,192
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,176,181
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,181,186
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,173,179
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,198,202
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,183,189
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,166,171
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,169,174
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,163,167
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MPartitionColumnStatistics.java,CHANGE_SIGNATURE,191,196
57ebe55418f432fa01630deb51a8933a336730da,metastore/src/model/org/apache/hadoop/hive/metastore/model/MTableColumnStatistics.java,CHANGE_SIGNATURE,153,157
a922b96768df3323348134ab14fdbd286337950b,serde/src/java/org/apache/hadoop/hive/serde2/DelimitedJSONSerDe.java,RENAME,45,52
a922b96768df3323348134ab14fdbd286337950b,serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySimpleSerDe.java,RENAME,329,348
a922b96768df3323348134ab14fdbd286337950b,serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazySimpleSerDe.java,RENAME,371,433
7964eebe0120fe585f64381763b2a899c700dcf9,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkPlan.java,CHANGE_SIGNATURE,29,31
94de4ba84008cbe272d73bc1fe0a756bb6cf4103,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveMapFunctionResultList.java,CHANGE_SIGNATURE,32,42
d7308c9a1fac0141856e661e809b78c14fa27562,ql/src/java/org/apache/hadoop/hive/ql/optimizer/optiq/RelOptHiveTable.java,CHANGE_SIGNATURE,57,68
d7308c9a1fac0141856e661e809b78c14fa27562,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,CHANGE_SIGNATURE,11797,11814
3a8134ebd9441c98e5117321818229dd6a862036,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingHMSHandler.java,RENAME,50,65
3a8134ebd9441c98e5117321818229dd6a862036,metastore/src/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,EXTRACT,5045,5048
3a8134ebd9441c98e5117321818229dd6a862036,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingHMSHandler.java,INLINE,77,164
3a8134ebd9441c98e5117321818229dd6a862036,metastore/src/java/org/apache/hadoop/hive/metastore/RetryingHMSHandler.java,CHANGE_SIGNATURE,67,75
3a8134ebd9441c98e5117321818229dd6a862036,metastore/src/java/org/apache/hadoop/hive/metastore/IHMSHandler.java,PULL_UP_SIGNATURE,27,27
2e5c28f8c927f2caf6dcffc9070671089c5f771f,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinBytesTableContainer.java,CHANGE_SIGNATURE,62,68
2e5c28f8c927f2caf6dcffc9070671089c5f771f,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HashMapWrapper.java,CHANGE_SIGNATURE,79,85
2e5c28f8c927f2caf6dcffc9070671089c5f771f,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/HashMapWrapper.java,CHANGE_SIGNATURE,87,94
2e5c28f8c927f2caf6dcffc9070671089c5f771f,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinBytesTableContainer.java,CHANGE_SIGNATURE,70,74
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HivePrivilegeObject.java,CHANGE_SIGNATURE,126,136
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,CHANGE_SIGNATURE,3011,3019
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/RenamePartitionDesc.java,CHANGE_SIGNATURE,42,57
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java,CHANGE_SIGNATURE,112,116
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableSimpleDesc.java,CHANGE_SIGNATURE,40,54
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,CHANGE_SIGNATURE,3021,3065
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/PrivilegeObjectDesc.java,MOVE,78,80
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableAlterPartDesc.java,CHANGE_SIGNATURE,30,39
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/ShowGrantDesc.java,CHANGE_SIGNATURE,40,45
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,CHANGE_SIGNATURE,1163,1192
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java,EXTRACT,2054,2067
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,CHANGE_SIGNATURE,3001,3009
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,CHANGE_SIGNATURE,720,777
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableSimpleDesc.java,CHANGE_SIGNATURE,56,68
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HivePrivilegeObject.java,CHANGE_SIGNATURE,121,124
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/AuthorizationUtils.java,CHANGE_SIGNATURE,175,199
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/plan/PrivilegeObjectDesc.java,MOVE,74,76
ac9efdf75ef508ea354ac07dafd6b9903e4e23ee,ql/src/java/org/apache/hadoop/hive/ql/parse/authorization/HiveAuthorizationTaskFactoryImpl.java,EXTRACT,287,289
f1e016eb4305956e5be3fe7af1c33d7cd23511b5,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,RENAME,657,705
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteQueryUsingAggregateIndexCtx.java,CHANGE_SIGNATURE,57,66
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyCtx.java,EXTRACT_MOVE,249,251
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyProcFactory.java,CHANGE_SIGNATURE,173,190
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyCtx.java,CHANGE_SIGNATURE,270,306
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteGBUsingIndex.java,CHANGE_SIGNATURE,202,241
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/index/TableBasedIndexHandler.java,EXTRACT,104,110
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/index/AggregateIndexHandler.java,CHANGE_SIGNATURE,88,158
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteQueryUsingAggregateIndexCtx.java,CHANGE_SIGNATURE,68,73
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyProcFactory.java,CHANGE_SIGNATURE,84,86
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/ColumnPrunerProcFactory.java,EXTRACT_MOVE,381,426
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteGBUsingIndex.java,CHANGE_SIGNATURE,286,312
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/IndexUtils.java,CHANGE_SIGNATURE,63,88
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/IndexUtils.java,CHANGE_SIGNATURE,90,113
3a325d2324fe57501b0a58b17d0f26e87998bd5d,ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyProcFactory.java,CHANGE_SIGNATURE,193,195
3f84d77355b05f880c748ecf3a0462acc9e31f57,metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,MOVE,423,429
0837f964e429058f7873d4d56a54f61b4c8d064c,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,CHANGE_SIGNATURE,306,310
0837f964e429058f7873d4d56a54f61b4c8d064c,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,CHANGE_SIGNATURE,312,383
0837f964e429058f7873d4d56a54f61b4c8d064c,itests/util/src/main/java/org/apache/hadoop/hive/hbase/HBaseQTestUtil.java,CHANGE_SIGNATURE,42,51
0837f964e429058f7873d4d56a54f61b4c8d064c,itests/util/src/main/java/org/apache/hadoop/hive/ql/QTestUtil.java,CHANGE_SIGNATURE,233,236
a7b86969250e3939696784e3a2c3bf65d02cfca0,metastore/src/java/org/apache/hadoop/hive/metastore/StatObjectConverter.java,MOVE,423,429
5640b4c1ef8c478134ac360b9cd306686bd36aed,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
5640b4c1ef8c478134ac360b9cd306686bd36aed,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,RENAME,600,624
5640b4c1ef8c478134ac360b9cd306686bd36aed,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
5640b4c1ef8c478134ac360b9cd306686bd36aed,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
3e72d4c0b6f7467be7a489717e925444fdb5fd03,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,INLINE,598,627
3e72d4c0b6f7467be7a489717e925444fdb5fd03,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,INLINE,536,568
3e72d4c0b6f7467be7a489717e925444fdb5fd03,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,INLINE,405,514
3e72d4c0b6f7467be7a489717e925444fdb5fd03,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,RENAME,598,627
4ff0ad454f67f4979a664ce9bf282dcae4f07489,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
4ff0ad454f67f4979a664ce9bf282dcae4f07489,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
4ff0ad454f67f4979a664ce9bf282dcae4f07489,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,EXTRACT,385,389
4ff0ad454f67f4979a664ce9bf282dcae4f07489,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DagUtils.java,RENAME,600,624
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionEdge.java,CHANGE_SIGNATURE,44,46
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/ReduceTezProcessor.java,CHANGE_SIGNATURE,27,30
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,CHANGE_SIGNATURE,75,130
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HivePreWarmProcessor.java,CHANGE_SIGNATURE,64,69
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/MapTezProcessor.java,CHANGE_SIGNATURE,27,30
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezProcessor.java,CHANGE_SIGNATURE,89,100
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionVertex.java,CHANGE_SIGNATURE,85,87
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionVertex.java,CHANGE_SIGNATURE,89,94
997ed6a6fdcca3d44093e46033505bd16b1b2639,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionEdge.java,CHANGE_SIGNATURE,65,83
dc973cd6eecc15657bb6464e94f4913255db5a92,common/src/java/org/apache/hadoop/hive/common/FileUtils.java,MOVE,617,630
00706331785051073aa1e95346cdea09363ab2a4,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java,EXTRACT_MOVE,1380,1434
2fb7dd9769fec9597548f907d44bbcbf4e8ecbc9,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/HiveBaseFunctionResultList.java,RENAME,33,127
086d85c7b1fe2423b42e3a808ae906cd3d7d6156,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkClient.java,CHANGE_SIGNATURE,214,222
b1bfe2c16ac8268539938eb6ff87ab2cb654c611,shims/common/src/main/java/org/apache/hadoop/fs/DefaultFileAccess.java,MOVE,96,98
b1bfe2c16ac8268539938eb6ff87ab2cb654c611,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,EXTRACT,75,77
b1bfe2c16ac8268539938eb6ff87ab2cb654c611,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/TestMetastoreAuthorizationProvider.java,EXTRACT,144,146
a1c95071b8e424a9531a8d48a6fde8c240c4d271,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFBasePad.java,RENAME,108,129
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,RENAME,480,499
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,119,122
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,137,139
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,128,130
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,EXTRACT,307,312
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,CHANGE_SIGNATURE,1011,1025
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,124,126
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,132,135
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,RENAME,767,801
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,EXTRACT,307,312
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,EXTRACT,1031,1044
67f1c77bf061021508ae7bd39ca8497c13544256,ql/src/java/org/apache/hadoop/hive/ql/plan/BaseWork.java,PULL_UP,115,117
94f6dbd50a5a15c5305dc6d4cb315d9912325ae0,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecMapper.java,RENAME,284,303
095ab0d6daa0ecd2f12eeeb45827ad9001dc7a31,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,EXTRACT,933,942
095ab0d6daa0ecd2f12eeeb45827ad9001dc7a31,metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,EXTRACT,944,959
095ab0d6daa0ecd2f12eeeb45827ad9001dc7a31,ql/src/java/org/apache/hadoop/hive/ql/stats/StatsUtils.java,EXTRACT,479,488
9fca1662e1fc8c7d3d6220bf44934888a886cbe0,ql/src/java/org/apache/hadoop/hive/ql/plan/SparkEdgeProperty.java,CHANGE_SIGNATURE,37,39
9fca1662e1fc8c7d3d6220bf44934888a886cbe0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SortByShuffler.java,CHANGE_SIGNATURE,32,39
9fca1662e1fc8c7d3d6220bf44934888a886cbe0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/GroupByShuffler.java,CHANGE_SIGNATURE,8,15
9fca1662e1fc8c7d3d6220bf44934888a886cbe0,ql/src/java/org/apache/hadoop/hive/ql/exec/spark/SparkShuffler.java,CHANGE_SIGNATURE,26,27
1784dd1c32821f7756ec19b87a29d99c55ca060f,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseInputFormatUtil.java,EXTRACT_MOVE,47,131
1784dd1c32821f7756ec19b87a29d99c55ca060f,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseInputFormatUtil.java,EXTRACT_MOVE,39,45
1784dd1c32821f7756ec19b87a29d99c55ca060f,itests/util/src/main/java/org/apache/hadoop/hive/hbase/HBaseTestSetup.java,CHANGE_SIGNATURE,117,164
1784dd1c32821f7756ec19b87a29d99c55ca060f,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseInputFormatUtil.java,MOVE,133,155
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
5edd5e787878d9af485ab36f0e8b09c904ac5132,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/SQLAuthorizationUtils.java,EXTRACT_MOVE,415,417
6ccda039fe5d0fdac0d2ba3f1c68e48d33e30332,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,CHANGE_SIGNATURE,120,144
6ccda039fe5d0fdac0d2ba3f1c68e48d33e30332,service/src/java/org/apache/hive/service/cli/session/SessionManager.java,CHANGE_SIGNATURE,115,118
6ccda039fe5d0fdac0d2ba3f1c68e48d33e30332,ql/src/java/org/apache/hadoop/hive/ql/hooks/HookContext.java,CHANGE_SIGNATURE,56,71
9380b4a6fb9d4f52da185cf522b6a47f5bfa3f0f,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionEdge.java,INLINE,91,98
9380b4a6fb9d4f52da185cf522b6a47f5bfa3f0f,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,CHANGE_SIGNATURE,127,176
b0a713bc3b90df56d6212edbe705838e7c04e9ab,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,CHANGE_SIGNATURE,97,173
b0a713bc3b90df56d6212edbe705838e7c04e9ab,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionEdge.java,EXTRACT,107,111
d3be6d58cf6b460334ca29cd3737c3c00bbca570,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java,CHANGE_SIGNATURE,127,176
d3be6d58cf6b460334ca29cd3737c3c00bbca570,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionEdge.java,INLINE,91,98
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HivePrivilegeObject.java,CHANGE_SIGNATURE,128,138
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HivePrivilegeObject.java,CHANGE_SIGNATURE,123,126
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,CHANGE_SIGNATURE,702,720
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,EXTRACT,645,700
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/AuthorizationUtils.java,CHANGE_SIGNATURE,176,198
8a4c074ee2ba464cf7b26b45af3c672e5ca87f32,ql/src/java/org/apache/hadoop/hive/ql/metadata/Table.java,EXTRACT,939,941
3a06190e2b77baaa0fe873f29e48c2acc379cd40,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,CHANGE_SIGNATURE,1740,1791
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeTask.java,MOVE,264,274
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,PULL_UP,138,169
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,EXTRACT_MOVE,186,216
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,PULL_UP,86,100
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeInputFormat.java,EXTRACT_SUPER,29,35
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeInputFormat.java,PULL_UP_SIGNATURE,31,33
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,PULL_UP,102,136
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,EXTRACT_SUPER,34,217
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,PULL_UP,54,75
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeMapper.java,PULL_UP,77,83
e1bac59671878a1537946196f2c5176bee6312f7,ql/src/java/org/apache/hadoop/hive/ql/io/merge/MergeTask.java,MOVE_RENAME,276,284
